Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      82/182         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [57]
                0.00    0.00     100/182         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [55]
[156]    0.0    0.00    0.00     182         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [156]
                0.00    0.00     182/182         std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [157]
-----------------------------------------------
                0.00    0.00     182/182         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [156]
[157]    0.0    0.00    0.00     182         std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [157]
                0.00    0.00     182/182         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [160]
-----------------------------------------------
                0.00    0.00      82/182         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [57]
                0.00    0.00     100/182         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [55]
[158]    0.0    0.00    0.00     182         std::vector<double, std::allocator<double> >::_S_use_relocate() [158]
                0.00    0.00     182/182         std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [159]
-----------------------------------------------
                0.00    0.00     182/182         std::vector<double, std::allocator<double> >::_S_use_relocate() [158]
[159]    0.0    0.00    0.00     182         std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [159]
-----------------------------------------------
                0.00    0.00     182/182         std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [157]
[160]    0.0    0.00    0.00     182         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [160]
                0.00    0.00     546/546         double* std::__niter_base<double*>(double*) [140]
                0.00    0.00     182/182         std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [161]
-----------------------------------------------
                0.00    0.00     182/182         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [160]
[161]    0.0    0.00    0.00     182         std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [161]
-----------------------------------------------
                0.00    0.00       1/127         int* std::fill_n<int*, int, int>(int*, int, int const&) [246]
                0.00    0.00     126/127         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [182]
[162]    0.0    0.00    0.00     127         int* std::__niter_base<int*>(int*) [162]
-----------------------------------------------
                0.00    0.00      21/112         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [192]
                0.00    0.00      91/112         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [52]
[163]    0.0    0.00    0.00     112         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [163]
-----------------------------------------------
                0.00    0.00       7/98          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [209]
                0.00    0.00      41/98          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [57]
                0.00    0.00      50/98          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [55]
[164]    0.0    0.00    0.00      98         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [164]
                0.00    0.00      91/91          std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [169]
-----------------------------------------------
                0.00    0.00      91/91          std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [169]
[165]    0.0    0.00    0.00      91         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [165]
-----------------------------------------------
                0.00    0.00      91/91          std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [170]
[166]    0.0    0.00    0.00      91         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [166]
                0.00    0.00      91/273         __gnu_cxx::new_allocator<double>::max_size() const [144]
-----------------------------------------------
                0.00    0.00      41/91          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [57]
                0.00    0.00      50/91          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [55]
[167]    0.0    0.00    0.00      91         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [167]
                0.00    0.00     182/19831       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [106]
-----------------------------------------------
                0.00    0.00      41/91          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [57]
                0.00    0.00      50/91          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [55]
[168]    0.0    0.00    0.00      91         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [168]
                0.00    0.00      91/91          std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [170]
-----------------------------------------------
                0.00    0.00      91/91          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [164]
[169]    0.0    0.00    0.00      91         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [169]
                0.00    0.00      91/91          __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [165]
-----------------------------------------------
                0.00    0.00      91/91          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [168]
[170]    0.0    0.00    0.00      91         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [170]
                0.00    0.00      91/91          __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [166]
-----------------------------------------------
                0.00    0.00       6/84          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [215]
                0.00    0.00      36/84          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [198]
                0.00    0.00      42/84          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [191]
[171]    0.0    0.00    0.00      84         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [171]
-----------------------------------------------
                0.00    0.00      21/63          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [190]
                0.00    0.00      42/63          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [176]
[172]    0.0    0.00    0.00      63         __gnu_cxx::new_allocator<int>::max_size() const [172]
-----------------------------------------------
                0.00    0.00      21/42          std::vector<int, std::allocator<int> >::begin() [197]
                0.00    0.00      21/42          std::vector<int, std::allocator<int> >::end() [196]
[173]    0.0    0.00    0.00      42         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [173]
